id,name,team,position,total_points,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
200,Guéhi,7,2,1,4,90,0,0,0,2,0,0,0,0,0,0,0,6,16.2,11.3,2.0,3.0,1,0.00,0.04,0.04,1.23
200,Guéhi,7,2,6,5,90,0,0,1,0,0,0,0,0,0,0,0,25,21.6,0.0,0.0,2.2,1,0.00,0.00,0.00,1.70
200,Guéhi,7,2,9,6,90,1,0,0,2,0,0,0,0,0,0,2,30,83.0,22.1,33.0,13.8,1,0.18,0.10,0.28,0.89
200,Guéhi,7,2,2,7,90,0,0,0,1,0,0,0,0,0,0,0,13,26.8,0.6,0.0,2.7,1,0.00,0.01,0.01,1.40
200,Guéhi,7,2,2,8,90,0,0,0,1,0,0,0,0,0,0,0,8,17.6,1.5,2.0,2.1,1,0.00,0.01,0.01,1.62
200,Guéhi,7,2,6,9,90,0,0,1,0,0,0,0,0,0,0,0,24,25.8,0.6,17.0,4.3,1,0.07,0.00,0.07,0.72
200,Guéhi,7,2,7,10,90,1,0,0,2,0,0,0,0,0,0,0,22,53.8,1.6,38.0,9.3,1,0.72,0.01,0.73,1.53
200,Guéhi,7,2,1,11,90,0,0,0,2,0,0,0,0,0,0,0,7,22.6,11.2,16.0,5.0,1,0.09,0.01,0.10,1.83
36,Digne,2,2,2,1,73,0,0,0,1,0,0,0,0,0,0,0,14,14.4,19.2,0.0,3.4,1,0.00,0.13,0.13,1.39
36,Digne,2,2,2,2,75,0,0,0,1,0,0,0,0,0,0,0,8,18.6,1.8,0.0,2.0,1,0.00,0.03,0.03,0.49
36,Digne,2,2,7,3,90,0,1,0,1,0,0,0,0,0,0,2,23,36.4,19.9,0.0,5.6,1,0.00,0.10,0.10,0.45
36,Digne,2,2,4,4,68,0,1,0,2,0,0,0,0,0,0,0,26,30.8,54.0,2.0,8.7,1,0.00,0.68,0.68,0.67
36,Digne,2,2,1,5,45,0,0,0,1,0,0,0,0,0,0,0,0,2.2,2.5,0.0,0.5,1,0.00,0.01,0.01,0.51
36,Digne,2,2,0,6,83,0,0,0,2,0,0,0,1,0,0,0,4,17.8,4.8,0.0,2.3,1,0.00,0.02,0.02,1.12
36,Digne,2,2,8,7,84,0,0,1,0,0,0,0,0,0,0,2,30,11.2,16.9,1.0,2.9,1,0.05,0.08,0.13,0.42
36,Digne,2,2,4,8,90,0,1,0,1,0,0,0,1,0,0,0,13,12.6,3.8,27.0,4.3,1,0.22,0.04,0.26,1.78
36,Digne,2,2,7,9,70,0,0,1,0,0,0,0,1,0,0,2,22,11.2,27.5,2.0,4.1,1,0.00,0.41,0.41,0.18
36,Digne,2,2,0,10,90,0,0,0,4,0,0,0,0,0,0,0,5,27.8,53.8,3.0,8.5,1,0.02,0.15,0.17,2.44
